step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
514,CASH_OUT,137605.04,C1580498026,137605.04,0.0,C191934228,0.0,137605.04,1
514,TRANSFER,713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,1
514,CASH_OUT,713404.6,C1514010687,713404.6,0.0,C854835248,0.0,713404.6,1
514,TRANSFER,10000000.0,C642807002,15912204.0,5912204.0,C177097272,0.0,0.0,1
514,CASH_OUT,10000000.0,C1274141620,10000000.0,0.0,C743250798,0.0,10000000.0,1
514,TRANSFER,5912204.0,C1709845779,5912204.0,0.0,C1035435015,0.0,0.0,1
514,CASH_OUT,5912204.0,C863943949,5912204.0,0.0,C2070535347,275588.94,6187792.94,1
514,TRANSFER,3551771.18,C1210787759,3551771.18,0.0,C149454749,0.0,0.0,1
514,CASH_OUT,3551771.18,C724176081,3551771.18,0.0,C1715461224,208369.87,3760141.06,1
514,TRANSFER,48340.79,C1229636623,48340.79,0.0,C349802040,0.0,0.0,1
514,CASH_OUT,48340.79,C1078822434,48340.79,0.0,C347056727,3532298.75,3580639.54,1
515,TRANSFER,290211.26,C276602564,290211.26,0.0,C58143708,0.0,0.0,1
515,CASH_OUT,290211.26,C1644604977,290211.26,0.0,C2119322419,168800.49,459011.75,1
515,TRANSFER,124465.49,C482842350,124465.49,0.0,C1815024407,0.0,0.0,1
515,CASH_OUT,124465.49,C293831245,124465.49,0.0,C100500839,0.0,124465.49,1
515,TRANSFER,12804.74,C1711121415,12804.74,0.0,C27575040,0.0,0.0,1
515,CASH_OUT,12804.74,C845019567,12804.74,0.0,C1089594209,116946.42,129751.15,1
516,TRANSFER,423660.73,C877406862,423660.73,0.0,C311261676,0.0,0.0,1
516,CASH_OUT,423660.73,C324127688,423660.73,0.0,C1220479555,0.0,423660.73,1
516,TRANSFER,848134.57,C387226180,848134.57,0.0,C1242120613,0.0,0.0,1
516,CASH_OUT,848134.57,C2033187907,848134.57,0.0,C1230670919,211206.33,1059340.9,1
516,TRANSFER,346293.24,C744665522,346293.24,0.0,C299290002,0.0,0.0,1
516,CASH_OUT,346293.24,C829436029,346293.24,0.0,C1738520779,750235.55,1096528.8,1
516,TRANSFER,414794.23,C266064444,414794.23,0.0,C33901229,0.0,0.0,1
516,CASH_OUT,414794.23,C1278483248,414794.23,0.0,C1516833359,8045553.73,8460347.96,1
516,TRANSFER,10000000.0,C315155195,22625132.51,12625132.51,C224104774,0.0,0.0,1
516,CASH_OUT,10000000.0,C179123496,10000000.0,0.0,C150091086,6070888.2,16070888.2,1
516,TRANSFER,10000000.0,C1530285171,12625132.51,2625132.51,C705319954,0.0,0.0,1
516,CASH_OUT,10000000.0,C934748606,10000000.0,0.0,C1976182150,195275.73,10195275.73,1
516,TRANSFER,2625132.51,C1656607369,2625132.51,0.0,C391839907,0.0,0.0,1
516,CASH_OUT,2625132.51,C31108995,2625132.51,0.0,C1373418055,35492.23,2660624.74,1
517,TRANSFER,4993938.87,C86350927,4993938.87,0.0,C1577873680,0.0,0.0,1
517,CASH_OUT,4993938.87,C1437493877,4993938.87,0.0,C489326905,743498.25,5737437.12,1
517,TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,1
517,CASH_OUT,699183.61,C103568596,699183.61,0.0,C1742143760,1355085.63,2054269.23,1
517,TRANSFER,555328.55,C308889454,555328.55,0.0,C141414644,0.0,0.0,1
517,CASH_OUT,555328.55,C482849190,555328.55,0.0,C1421855505,0.0,555328.55,1
518,TRANSFER,242896.12,C494221581,242896.12,0.0,C1477702767,0.0,0.0,1
518,CASH_OUT,242896.12,C523279178,242896.12,0.0,C149546103,2182109.56,2425005.68,1
518,TRANSFER,1165187.89,C199518027,1165187.89,0.0,C519508909,0.0,0.0,1
518,CASH_OUT,1165187.89,C1489843213,1165187.89,0.0,C784775373,0.0,1165187.89,1
518,TRANSFER,22048.19,C1780908136,22048.19,0.0,C70941868,0.0,0.0,1
518,CASH_OUT,22048.19,C286737908,22048.19,0.0,C1676953469,0.0,22048.19,1
518,TRANSFER,95105.01,C492567713,95105.01,0.0,C1040142745,0.0,0.0,1
518,CASH_OUT,95105.01,C1098333645,95105.01,0.0,C2133878060,1779246.39,1874351.4,1
519,TRANSFER,105491.11,C1390328972,105491.11,0.0,C849805012,0.0,0.0,1
519,CASH_OUT,105491.11,C1383213814,105491.11,0.0,C1068795979,0.0,105491.11,1
519,TRANSFER,1558.46,C1153466023,1558.46,0.0,C1719300863,0.0,0.0,1
519,CASH_OUT,1558.46,C1328326914,1558.46,0.0,C1112423132,1090398.04,1091956.51,1
519,TRANSFER,21738.98,C811362525,21738.98,0.0,C1819509063,0.0,0.0,1
519,CASH_OUT,21738.98,C1895636765,21738.98,0.0,C386641787,0.0,21738.98,1
519,TRANSFER,1644253.61,C923759331,1644253.61,0.0,C289680070,0.0,0.0,1
519,CASH_OUT,1644253.61,C499231161,1644253.61,0.0,C1478004882,0.0,1644253.61,1
519,TRANSFER,108994.49,C1309155420,108994.49,0.0,C1022058652,0.0,0.0,1
519,CASH_OUT,108994.49,C1444273015,108994.49,0.0,C254515783,560333.23,669327.72,1
519,TRANSFER,1049424.26,C448865084,1049424.26,0.0,C154141586,0.0,0.0,1
519,CASH_OUT,1049424.26,C182308284,1049424.26,0.0,C691520434,0.0,1049424.26,1
520,TRANSFER,3283695.97,C649961237,3283695.97,0.0,C1812152397,0.0,0.0,1
520,CASH_OUT,3283695.97,C547834649,3283695.97,0.0,C1618701019,154559.87,3438255.84,1
520,TRANSFER,2871898.5,C955101286,2871898.5,0.0,C1205312123,0.0,0.0,1
520,CASH_OUT,2871898.5,C381354324,2871898.5,0.0,C825395175,0.0,2871898.5,1
520,TRANSFER,1459180.14,C779464023,1459180.14,0.0,C1165490053,0.0,0.0,1
520,CASH_OUT,1459180.14,C1825598858,1459180.14,0.0,C1736623686,1120598.68,2579778.81,1
520,TRANSFER,5469910.99,C1540627735,5469910.99,0.0,C1584956712,0.0,0.0,1
520,CASH_OUT,5469910.99,C1741031215,5469910.99,0.0,C1048619563,115992.44,5585903.43,1
520,TRANSFER,53325.6,C270550084,53325.6,0.0,C1331040083,0.0,0.0,1
520,CASH_OUT,53325.6,C1591981184,53325.6,0.0,C1131267206,753904.94,807230.54,1
520,TRANSFER,658855.33,C1169625105,658855.33,0.0,C1123290650,0.0,0.0,1
520,CASH_OUT,658855.33,C343171866,658855.33,0.0,C1639651535,4937941.18,5596796.51,1
521,TRANSFER,98086.09,C1471407934,98086.09,0.0,C1180721612,0.0,0.0,1
521,CASH_OUT,98086.09,C939463498,98086.09,0.0,C2076838677,0.0,98086.09,1
521,TRANSFER,5087422.03,C1720256828,5087422.03,0.0,C1859977645,0.0,0.0,1
521,CASH_OUT,5087422.03,C1987097058,5087422.03,0.0,C1995541082,16628.06,5104050.09,1
521,TRANSFER,48734.24,C1051865605,48734.24,0.0,C2005579238,0.0,0.0,1
521,CASH_OUT,48734.24,C1897399258,48734.24,0.0,C1433317922,547479.72,596213.96,1
521,TRANSFER,157277.0,C1601578028,157277.0,0.0,C49314331,0.0,0.0,1
521,CASH_OUT,157277.0,C754606465,157277.0,0.0,C387977807,369445.83,526722.83,1
521,TRANSFER,525155.79,C66538497,525155.79,0.0,C586669216,0.0,0.0,1
521,CASH_OUT,525155.79,C843090294,525155.79,0.0,C1217435263,2665961.11,3191116.89,1
521,TRANSFER,28835.93,C1551473750,28835.93,0.0,C1759829035,0.0,0.0,1
521,CASH_OUT,28835.93,C602933297,28835.93,0.0,C950801074,263633.63,292469.56,1
521,TRANSFER,27483.79,C442425098,27483.79,0.0,C684431527,0.0,0.0,1
521,CASH_OUT,27483.79,C744746510,27483.79,0.0,C1563109259,66220.65,93704.43,1
522,TRANSFER,1752606.15,C1333169684,1752606.15,0.0,C722968916,0.0,0.0,1
522,CASH_OUT,1752606.15,C1351380996,1752606.15,0.0,C1325425132,0.0,1752606.15,1
522,TRANSFER,1543975.74,C802285127,1543975.74,0.0,C1728741843,0.0,0.0,1
522,CASH_OUT,1543975.74,C1183754268,1543975.74,0.0,C2139688742,273464.29,1817440.03,1
522,TRANSFER,59250.11,C1845085414,59250.11,0.0,C1517088370,0.0,0.0,1
522,CASH_OUT,59250.11,C671542977,59250.11,0.0,C433418204,1142307.7,1201557.81,1
522,TRANSFER,146908.38,C2104935185,146908.38,0.0,C1426723471,0.0,0.0,1
522,CASH_OUT,146908.38,C911183330,146908.38,0.0,C109980101,4991504.3,5138412.68,1
522,TRANSFER,545780.7,C1184365797,545780.7,0.0,C1197863823,0.0,0.0,1
522,CASH_OUT,545780.7,C68418619,545780.7,0.0,C1298522904,0.0,545780.7,1
522,TRANSFER,73561.74,C2131112952,73561.74,0.0,C1058934760,0.0,0.0,1
522,CASH_OUT,73561.74,C1361675449,73561.74,0.0,C1985866614,0.0,73561.74,1
522,TRANSFER,101408.84,C411677025,101408.84,0.0,C1526938808,0.0,0.0,1
522,CASH_OUT,101408.84,C961768451,101408.84,0.0,C898783752,0.0,101408.84,1
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1
523,CASH_OUT,7603589.38,C1668909596,7603589.38,0.0,C1668215397,299845.14,7903434.51,1
523,TRANSFER,160186.79,C946605831,160186.79,0.0,C417515200,0.0,0.0,1
523,CASH_OUT,160186.79,C2096987876,160186.79,0.0,C641152271,2428183.45,2588370.25,1
523,TRANSFER,951451.17,C2053342988,951451.17,0.0,C1967338222,0.0,0.0,1
523,CASH_OUT,951451.17,C1441123126,951451.17,0.0,C667076483,1430666.86,2382118.03,1
523,TRANSFER,2135320.18,C220852922,2135320.18,0.0,C1681916503,0.0,0.0,1
523,CASH_OUT,2135320.18,C439658405,2135320.18,0.0,C1436830952,333330.67,2468650.85,1
523,TRANSFER,121543.83,C2080970760,121543.83,0.0,C723423255,0.0,0.0,1
523,CASH_OUT,121543.83,C122605764,121543.83,0.0,C1571077374,64845.34,186389.17,1
523,TRANSFER,120598.96,C1169186485,120598.96,0.0,C933941946,0.0,0.0,1
523,CASH_OUT,120598.96,C2047262761,120598.96,0.0,C997122049,1284199.46,1404798.42,1
523,TRANSFER,921894.19,C1325096505,921894.19,0.0,C427393645,0.0,0.0,1
523,CASH_OUT,921894.19,C1069707218,921894.19,0.0,C1691436572,523285.83,1445180.02,1
523,TRANSFER,497928.97,C2025900905,497928.97,0.0,C860186566,0.0,0.0,1
523,CASH_OUT,497928.97,C881548240,497928.97,0.0,C1750630273,4112129.55,4610058.51,1
523,TRANSFER,4623764.68,C538300910,4623764.68,0.0,C158509882,0.0,0.0,1
523,CASH_OUT,4623764.68,C201692865,4623764.68,0.0,C1546968291,0.0,4623764.68,1
523,TRANSFER,159094.64,C1918934955,159094.64,0.0,C2113597324,0.0,0.0,1
523,CASH_OUT,159094.64,C484122604,159094.64,0.0,C286444496,0.0,159094.64,1
523,TRANSFER,248799.49,C315569976,248799.49,0.0,C1189969071,0.0,0.0,1
523,CASH_OUT,248799.49,C853284926,248799.49,0.0,C1409000148,323143.23,571942.72,1
523,TRANSFER,1200702.71,C1144476681,1200702.71,0.0,C899185516,0.0,0.0,1
523,CASH_OUT,1200702.71,C5707548,1200702.71,0.0,C554572940,370244.35,1570947.06,1
523,TRANSFER,10000000.0,C1800046297,15999376.79,5999376.79,C125702772,0.0,0.0,1
523,CASH_OUT,10000000.0,C956657254,10000000.0,0.0,C383956352,198226.59,10198226.59,1
523,TRANSFER,5999376.79,C1206710867,5999376.79,0.0,C2020321619,0.0,0.0,1
523,CASH_OUT,5999376.79,C2134635077,5999376.79,0.0,C1893331060,197460.17,6196836.96,1
523,TRANSFER,25819.42,C1090051893,25819.42,0.0,C1403321467,0.0,0.0,1
523,CASH_OUT,25819.42,C1377632018,25819.42,0.0,C20127425,0.0,25819.42,1
524,TRANSFER,232315.43,C263849171,232315.43,0.0,C1903470107,0.0,0.0,1
524,CASH_OUT,232315.43,C1937012052,232315.43,0.0,C1933153294,20819035.38,21051350.81,1
524,TRANSFER,356224.26,C768066152,356224.26,0.0,C1886597663,0.0,0.0,1
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1
525,TRANSFER,203280.85,C1590627375,203280.85,0.0,C272145854,0.0,0.0,1
525,CASH_OUT,203280.85,C1031966846,203280.85,0.0,C686334805,0.0,203280.85,1
526,TRANSFER,210525.95,C298176113,210525.95,0.0,C1307679452,0.0,0.0,1
526,CASH_OUT,210525.95,C1023831762,210525.95,0.0,C1070499276,461327.69,671853.64,1
526,TRANSFER,199940.02,C1980512356,199940.02,0.0,C591114803,0.0,0.0,1
526,CASH_OUT,199940.02,C1503324262,199940.02,0.0,C1528513380,0.0,199940.02,1
526,TRANSFER,319883.28,C1346194314,319883.28,0.0,C2046261868,0.0,0.0,1
526,CASH_OUT,319883.28,C804647095,319883.28,0.0,C2035017998,102882.01,422765.29,1
526,TRANSFER,377038.53,C57383792,377038.53,0.0,C474654746,0.0,0.0,1
526,CASH_OUT,377038.53,C774105103,377038.53,0.0,C1018085685,105508.48,482547.01,1
526,TRANSFER,606920.11,C1257308807,606920.11,0.0,C1842247299,0.0,0.0,1
526,CASH_OUT,606920.11,C998785780,606920.11,0.0,C2120671448,16606636.44,17213556.55,1
526,TRANSFER,200008.33,C136863855,200008.33,0.0,C461054573,0.0,0.0,1
526,CASH_OUT,200008.33,C1319949415,200008.33,0.0,C1382326459,2959887.83,3159896.16,1
527,TRANSFER,1094419.89,C1749621461,1094419.89,0.0,C1910771897,0.0,0.0,1
527,CASH_OUT,1094419.89,C171594186,1094419.89,0.0,C31581400,6352690.24,7447110.13,1
527,TRANSFER,79323.25,C1153823414,79323.25,0.0,C973123570,0.0,0.0,1
527,CASH_OUT,79323.25,C1399341304,79323.25,0.0,C2113418561,194983.92,274307.16,1
527,TRANSFER,6087.58,C2043835965,6087.58,0.0,C1646194293,0.0,0.0,1
527,CASH_OUT,6087.58,C645627086,6087.58,0.0,C616112992,3584904.5,3590992.07,1
528,TRANSFER,181224.98,C610113599,181224.98,0.0,C1123337350,0.0,0.0,1
528,CASH_OUT,181224.98,C1087737188,181224.98,0.0,C2145025000,23302.75,204527.73,1
528,TRANSFER,2173367.35,C927887851,2173367.35,0.0,C1921605128,0.0,0.0,1
528,CASH_OUT,2173367.35,C662152824,2173367.35,0.0,C1412203460,476131.89,2649499.24,1
528,TRANSFER,501101.41,C1409061891,501101.41,0.0,C1663472922,0.0,0.0,1
528,CASH_OUT,501101.41,C658485772,501101.41,0.0,C1576836568,561058.61,1062160.03,1
528,TRANSFER,11070.29,C1229752535,11070.29,0.0,C1345788432,0.0,0.0,1
528,CASH_OUT,11070.29,C1036084713,11070.29,0.0,C1070700458,341891.92,352962.21,1
528,TRANSFER,311234.46,C1635920550,311234.46,0.0,C942070496,0.0,0.0,1
528,CASH_OUT,311234.46,C1795452410,311234.46,0.0,C1484612212,978976.44,1290210.9,1
528,TRANSFER,1016302.6,C1614163884,1016302.6,0.0,C345391268,0.0,0.0,1
528,CASH_OUT,1016302.6,C1057118340,1016302.6,0.0,C1458829900,1149447.1,2165749.7,1
528,TRANSFER,392767.71,C612108923,392767.71,0.0,C1962731404,0.0,0.0,1
528,CASH_OUT,392767.71,C742098592,392767.71,0.0,C886096623,90169.81,482937.52,1
529,TRANSFER,1773151.32,C1982613524,1773151.32,0.0,C1995262823,0.0,0.0,1
529,CASH_OUT,1773151.32,C1093594459,1773151.32,0.0,C50284383,775203.68,2548354.99,1
529,TRANSFER,1399724.98,C1420554412,1399724.98,0.0,C424524612,0.0,0.0,1
529,CASH_OUT,1399724.98,C907660116,1399724.98,0.0,C1464428552,440633.99,1840358.97,1
529,TRANSFER,1679154.56,C1973530723,1679154.56,0.0,C689231463,0.0,0.0,1
529,CASH_OUT,1679154.56,C355424107,1679154.56,0.0,C318965454,4351406.23,6030560.79,1
530,TRANSFER,398711.68,C836986280,398711.68,0.0,C1080337447,0.0,0.0,1
530,CASH_OUT,398711.68,C1554476444,398711.68,0.0,C1448973297,652931.8,1051643.49,1
530,TRANSFER,19576.96,C1798813609,19576.96,0.0,C488265159,0.0,0.0,1
530,CASH_OUT,19576.96,C158699247,19576.96,0.0,C1193716224,762608.82,782185.77,1
530,TRANSFER,387773.97,C1894511289,387773.97,0.0,C780914963,0.0,0.0,1
530,CASH_OUT,387773.97,C85776880,387773.97,0.0,C36414271,34606.86,422380.83,1
530,TRANSFER,148680.12,C1687894218,148680.12,0.0,C943795253,0.0,0.0,1
530,CASH_OUT,148680.12,C547292617,148680.12,0.0,C1499118681,0.0,148680.12,1
531,TRANSFER,1312406.14,C83063124,1312406.14,0.0,C1421025429,0.0,0.0,1
531,CASH_OUT,1312406.14,C1800446138,1312406.14,0.0,C1584873843,289086.82,1601492.96,1
531,TRANSFER,3547485.43,C1934752840,3547485.43,0.0,C221266057,0.0,0.0,1
531,CASH_OUT,3547485.43,C1192862458,3547485.43,0.0,C1255659415,0.0,3547485.43,1
531,TRANSFER,834203.65,C558321458,834203.65,0.0,C1072132804,0.0,0.0,1
531,CASH_OUT,834203.65,C647849713,834203.65,0.0,C1237314192,0.0,834203.65,1
531,TRANSFER,4791.06,C923057067,4791.06,0.0,C247187997,0.0,0.0,1
531,CASH_OUT,4791.06,C1736966722,4791.06,0.0,C1399883678,4814602.17,4819393.23,1
531,TRANSFER,13074.53,C56420164,13074.53,0.0,C840005543,0.0,0.0,1
531,CASH_OUT,13074.53,C1584841041,13074.53,0.0,C180700180,975600.51,988675.04,1
531,TRANSFER,29637.03,C1722830841,29637.03,0.0,C394038835,0.0,0.0,1
531,CASH_OUT,29637.03,C1157110061,29637.03,0.0,C1111669331,0.0,29637.03,1
531,TRANSFER,6392800.85,C1354536718,6392800.85,0.0,C927202154,0.0,0.0,1
531,CASH_OUT,6392800.85,C1642321508,6392800.85,0.0,C2125497646,337849.17,6730650.03,1
532,TRANSFER,188097.08,C1984333377,188097.08,0.0,C382299931,0.0,0.0,1
532,CASH_OUT,188097.08,C2098633557,188097.08,0.0,C868509779,164930.19,353027.27,1
532,TRANSFER,254719.63,C1828919793,254719.63,0.0,C1458046968,0.0,0.0,1
532,CASH_OUT,254719.63,C1634365603,254719.63,0.0,C192491518,0.0,254719.63,1
532,TRANSFER,634046.89,C2071768911,634046.89,0.0,C922817338,0.0,0.0,1
532,CASH_OUT,634046.89,C1226913771,634046.89,0.0,C1276739496,985290.65,1619337.54,1
533,TRANSFER,878034.02,C2050862672,878034.02,0.0,C905665675,0.0,0.0,1
533,CASH_OUT,878034.02,C2043903762,878034.02,0.0,C1460468335,1531593.58,2409627.6,1
533,TRANSFER,1303029.52,C1028433606,1303029.52,0.0,C1309625211,0.0,0.0,1
533,CASH_OUT,1303029.52,C393618449,1303029.52,0.0,C1976403391,522143.94,1825173.47,1
533,TRANSFER,3439121.37,C11425665,3439121.37,0.0,C1844668736,0.0,0.0,1
533,CASH_OUT,3439121.37,C1650955113,3439121.37,0.0,C2091086284,67310.12,3506431.49,1
533,TRANSFER,18042.11,C977625973,18042.11,0.0,C1844577837,0.0,0.0,1
533,CASH_OUT,18042.11,C473271936,18042.11,0.0,C356431385,135951.5,153993.61,1
533,TRANSFER,495977.84,C1851117784,495977.84,0.0,C705045817,0.0,0.0,1
533,CASH_OUT,495977.84,C813165216,495977.84,0.0,C65111466,236230516.82,236726494.66,1
533,TRANSFER,400517.07,C709213920,400517.07,0.0,C565737744,0.0,0.0,1
533,CASH_OUT,400517.07,C391166048,400517.07,0.0,C1123547777,0.0,400517.07,1
534,TRANSFER,209340.53,C447114205,209340.53,0.0,C1658435419,0.0,0.0,1
534,CASH_OUT,209340.53,C1192577940,209340.53,0.0,C486241837,744384.06,953724.59,1
534,TRANSFER,136245.39,C98283050,136245.39,0.0,C1232672480,0.0,0.0,1
534,CASH_OUT,136245.39,C104137128,136245.39,0.0,C1483261155,1080039.68,1216285.07,1
534,TRANSFER,771024.82,C1127605507,771024.82,0.0,C1392260750,0.0,0.0,1
534,CASH_OUT,771024.82,C1724748563,771024.82,0.0,C905835807,121864.03,892888.86,1
534,TRANSFER,1390332.39,C31495948,1390332.39,0.0,C1914529575,0.0,0.0,1
534,CASH_OUT,1390332.39,C1515790640,1390332.39,0.0,C1288810506,0.0,1390332.39,1
534,TRANSFER,671516.68,C1839099341,671516.68,0.0,C1683016763,0.0,0.0,1
534,CASH_OUT,671516.68,C213707796,671516.68,0.0,C1017891074,57926.23,729442.9,1
534,TRANSFER,492896.75,C1728027611,492896.75,0.0,C1170151190,0.0,0.0,1
534,CASH_OUT,492896.75,C1604057641,492896.75,0.0,C773898763,10420895.1,10913791.86,1
535,TRANSFER,606501.57,C602476051,606501.57,0.0,C2044007748,0.0,0.0,1
535,CASH_OUT,606501.57,C1911204207,606501.57,0.0,C1641192093,123759.67,730261.24,1
535,TRANSFER,72878.02,C1068111301,72878.02,0.0,C124815861,0.0,0.0,1
535,CASH_OUT,72878.02,C1080600836,72878.02,0.0,C1836993798,55093.16,127971.18,1
535,TRANSFER,588173.24,C723173004,588173.24,0.0,C702315593,0.0,0.0,1
535,CASH_OUT,588173.24,C253741905,588173.24,0.0,C575853652,16152763.21,16740936.45,1
536,TRANSFER,116974.87,C2132571279,116974.87,0.0,C1626661706,0.0,0.0,1
536,CASH_OUT,116974.87,C723208527,116974.87,0.0,C2063324566,735380.64,852355.51,1
536,TRANSFER,624686.04,C1401632766,624686.04,0.0,C1786081115,0.0,0.0,1
536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1
536,TRANSFER,232565.37,C1429695579,232565.37,0.0,C1381280025,0.0,0.0,1
536,CASH_OUT,232565.37,C605492867,232565.37,0.0,C64627863,0.0,232565.37,1
536,TRANSFER,1567549.99,C774500664,1567549.99,0.0,C996012482,0.0,0.0,1
536,CASH_OUT,1567549.99,C2036496646,1567549.99,0.0,C38219456,7935074.82,9502624.81,1
536,TRANSFER,844213.81,C219417445,844213.81,0.0,C391747525,0.0,0.0,1
536,CASH_OUT,844213.81,C1857315735,844213.81,0.0,C541525278,0.0,844213.81,1
536,TRANSFER,285382.07,C1799496993,285382.07,0.0,C6772429,0.0,0.0,1
536,CASH_OUT,285382.07,C2026773227,285382.07,0.0,C1098688796,0.0,285382.07,1
537,TRANSFER,34238.2,C1437366708,34238.2,0.0,C913630133,0.0,0.0,1
537,CASH_OUT,34238.2,C415825997,34238.2,0.0,C1295268522,300369.39,334607.59,1
537,TRANSFER,340119.98,C1649956184,340119.98,0.0,C2125667405,0.0,0.0,1
537,CASH_OUT,340119.98,C1783169722,340119.98,0.0,C1911284764,3680505.2,4020625.18,1
537,TRANSFER,2463190.9,C1545516958,2463190.9,0.0,C121750661,0.0,0.0,1
537,CASH_OUT,2463190.9,C201662264,2463190.9,0.0,C995043220,1200145.47,3663336.38,1
537,TRANSFER,1504.73,C743926133,1504.73,0.0,C1763736933,0.0,0.0,1
537,CASH_OUT,1504.73,C237626007,1504.73,0.0,C649046930,26284.34,27789.07,1
537,TRANSFER,81278.73,C656541323,81278.73,0.0,C1611688554,0.0,0.0,1
537,CASH_OUT,81278.73,C58339720,81278.73,0.0,C1656842502,2087033.64,2168312.37,1
537,TRANSFER,266546.68,C1561774472,266546.68,0.0,C351398995,0.0,0.0,1
537,CASH_OUT,266546.68,C1746999041,266546.68,0.0,C1695279760,0.0,266546.68,1
537,TRANSFER,26481.25,C365708951,26481.25,0.0,C805847256,0.0,0.0,1
537,CASH_OUT,26481.25,C208199068,26481.25,0.0,C1904322081,1119942.48,1146423.73,1
537,TRANSFER,254773.22,C1733889808,254773.22,0.0,C370140887,0.0,0.0,1
537,CASH_OUT,254773.22,C127960549,254773.22,0.0,C1692377188,672304.86,927078.09,1
537,TRANSFER,127447.68,C1882162040,127447.68,0.0,C991907314,0.0,0.0,1
537,CASH_OUT,127447.68,C987837660,127447.68,0.0,C2119771429,1274456.97,1401904.65,1
538,TRANSFER,1392337.38,C1855947267,1392337.38,0.0,C1347484785,0.0,0.0,1
538,CASH_OUT,1392337.38,C874241747,1392337.38,0.0,C762678995,125815.9,1518153.28,1
538,TRANSFER,2136099.59,C913417990,2136099.59,0.0,C1582467338,0.0,0.0,1
538,CASH_OUT,2136099.59,C615843583,2136099.59,0.0,C634573611,466582.86,2602682.46,1
538,TRANSFER,202968.27,C1447646431,202968.27,0.0,C1137974608,0.0,0.0,1
538,CASH_OUT,202968.27,C432604452,202968.27,0.0,C22286417,618614.54,821582.81,1
538,TRANSFER,37436.78,C985397867,37436.78,0.0,C131807418,0.0,0.0,1
538,CASH_OUT,37436.78,C434098204,37436.78,0.0,C671296081,0.0,37436.78,1
538,TRANSFER,1253358.42,C1147685648,1253358.42,0.0,C834380248,0.0,0.0,1
538,CASH_OUT,1253358.42,C2016314393,1253358.42,0.0,C1340510647,8398499.24,9651857.66,1
539,TRANSFER,198888.16,C1580456535,198888.16,0.0,C1660535185,0.0,0.0,1
539,CASH_OUT,198888.16,C1673158726,198888.16,0.0,C543602105,359018.15,557906.31,1
539,TRANSFER,79594.91,C1091619735,79594.91,0.0,C93455814,0.0,0.0,1
539,CASH_OUT,79594.91,C149676565,79594.91,0.0,C1488768076,2009434.94,2089029.85,1
540,TRANSFER,3707342.38,C374837876,3707342.38,0.0,C369028557,0.0,0.0,1
540,CASH_OUT,3707342.38,C633635438,3707342.38,0.0,C1640217168,558618.2,4265960.58,1
540,TRANSFER,342970.95,C498197079,342970.95,0.0,C1500413954,0.0,0.0,1
540,CASH_OUT,342970.95,C1947443919,342970.95,0.0,C1241262856,660948.23,1003919.18,1
540,TRANSFER,1989311.31,C1191467360,1989311.31,0.0,C1694026164,0.0,0.0,1
540,CASH_OUT,1989311.31,C393149689,1989311.31,0.0,C928608101,2475151.37,4464462.67,1
541,TRANSFER,3297243.38,C411433616,3297243.38,0.0,C1948800216,0.0,0.0,1
541,CASH_OUT,3297243.38,C1395197193,3297243.38,0.0,C1975481357,22757.65,3320001.02,1
541,TRANSFER,10000000.0,C127338416,12629417.41,2629417.41,C10331994,0.0,0.0,1
541,CASH_OUT,10000000.0,C430326245,10000000.0,0.0,C264263365,0.0,10000000.0,1
541,TRANSFER,2629417.41,C784365883,2629417.41,0.0,C56816688,0.0,0.0,1
541,CASH_OUT,2629417.41,C903487655,2629417.41,0.0,C1853529603,0.0,2629417.41,1
541,TRANSFER,108755.28,C172956459,108755.28,0.0,C249062179,0.0,0.0,1
541,CASH_OUT,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,1
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,1
541,CASH_OUT,107320.81,C1750249599,107320.81,0.0,C1535674446,289571.44,396892.25,1
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1
541,CASH_OUT,5512595.16,C1173792039,5512595.16,0.0,C1068264990,201581.65,5714176.82,1
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1
542,CASH_OUT,736521.51,C2022182585,736521.51,0.0,C618622080,77874.55,814396.06,1
542,TRANSFER,7469051.14,C88290164,7469051.14,0.0,C161940442,0.0,0.0,1
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1
542,TRANSFER,161804.68,C2086074232,161804.68,0.0,C1381867054,0.0,0.0,1
542,CASH_OUT,161804.68,C1155447996,161804.68,0.0,C500475172,22621.89,184426.57,1
542,TRANSFER,1068398.61,C319313160,1068398.61,0.0,C1921029903,0.0,0.0,1
542,CASH_OUT,1068398.61,C755809826,1068398.61,0.0,C411670460,0.0,1068398.61,1
